tableId,label,length,numberOfIndex,percentageOfIndex,numberOfNumericCells,percentageOfNumericCells,numberOfBlankCells,percentageOfBlankCells,numberOfCellsStartingWithCapitals,percentageOfCellsStartingWithCapitals,numberOfCellsAllCapitalised,percentageOfCellsAllCapitalised,numberOfCellsAllLowercase,percentageOfCellsAllLowercase,numberOfCellsContainingCountry,percentageOfCellsContainingCountry,numberOfCellsContainingCountryNames,percentageOfCellsContainingCountryNames,numberOfCellsWithRowspan,percentageOfCellsWithRowspan,numberOfCellsWithColspan,percentageOfCellsWithColspan,numberOfCellsWithStyleClass,percentageOfCellsWithStyleClass,numberOfCellsWithInlineStyle,percentageOfCellsWithInlineStyle,hasStyleClass,hasInlineStyle,avgNumberOfWords,minNumberOfWords,maxNumberOfWords,sdNumberOfWords,avgNumberOfCharacters,minNumberOfCharacters,maxNumberOfCharacters,sdNumberOfCharacters,avgNumberOfLetters,minNumberOfLetters,maxNumberOfLetters,sdNumberOfLetters,avgNumberOfNumbers,minNumberOfNumbers,maxNumberOfNumbers,sdNumberOfNumbers,avgNumberOfPunctuationMarks,minNumberOfPunctuationMarks,maxNumberOfPunctuationMarks,sdNumberOfPunctuationMarks,avgRowspan,minRowspan,maxRowspan,sdRowspan,avgColspan,minColspan,maxColspan,sdColspan
95278181_7169832423939859749-0,false,12,0,0.0,10,0.8333333134651184,0,0.0,1,0.0833333358168602,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.17,1,2,0.0,3.5,1,15,5.0,2.42,0,15,6.0,1.08,0,2,1.0,0.25,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0
95278181_7169832423939859749-0,false,12,1,0.0833333358168602,0,0.0,0,0.0,12,1.0,1,0.0833333358168602,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,3.75,1,9,3.0,31.42,6,59,20.0,31.42,6,59,20.0,0.0,0,0,0.0,1.08,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0
95278181_7169832423939859749-0,true,12,2,0.1666666716337204,0,0.0,0,0.0,12,1.0,3,0.25,0,0.0,1,0.0833333358168602,10,0.8333333134651184,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,5.5,2,11,3.0,5.5,2,11,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
95278181_7169832423939859749-0,false,12,3,0.25,0,0.0,0,0.0,12,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,3.67,1,7,2.0,30.33,10,48,13.0,30.33,10,48,13.0,0.0,0,0,0.0,0.5,0,1,1.0,0.0,0,0,0.0,0.0,0,0,0.0
43170891_5375797964598844179-1,false,16,4,0.25,0,0.0,0,0.0,1,0.0625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,4.56,2,6,1.0,26.19,11,31,5.0,15.88,11,20,3.0,10.31,0,11,3.0,2.81,0,3,1.0,0.0,0,0,0.0,0.0,0,0,0.0
43170891_5375797964598844179-1,false,16,3,0.1875,15,0.9375,0,0.0,1,0.0625,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,3.19,3,6,1.0,0.38,0,6,2.0,2.81,0,3,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
4238931_3391437171719412047-0,false,21,1,0.0476190485060215,0,0.0,0,0.0,1,0.0476190485060215,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,1.0,0,0.0,false,false,2.95,2,3,0.0,10.67,9,11,1.0,5.19,5,9,1.0,5.48,0,6,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
93.html-0,false,67,1,0.014925372786819935,0,0.0,0,0.0,1,0.014925372786819935,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.01,1,2,0.0,3.19,2,12,1.0,1.19,1,12,1.0,2.0,0,4,1.0,1.01,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
4238931_3391437171719412047-0,false,21,0,0.0,0,0.0,0,0.0,21,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,1.0,0,0.0,false,false,3.48,2,6,1.0,20.95,8,56,10.0,17.14,4,52,10.0,3.81,0,4,1.0,0.48,0,3,1.0,0.0,0,0,0.0,0.0,0,0,0.0
93.html-0,true,67,0,0.0,0,0.0,0,0.0,67,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,2.85,1,9,2.0,20.85,4,61,12.0,20.85,4,61,12.0,0.0,0,0,0.0,0.22,0,3,1.0,0.0,0,0,0.0,0.0,0,0,0.0
rumored.com-2011.html-0,false,26,2,0.07692307978868484,0,0.0,0,0.0,26,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.04,1,2,0.0,3.31,2,20,3.0,3.31,2,20,3.0,0.0,0,0,0.0,0.04,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
rumored.com-2011.html-0,false,26,1,0.03846153989434242,25,0.9615384340286255,0,0.0,1,0.03846153989434242,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.04,1,2,0.0,2.77,2,14,2.0,0.54,0,14,3.0,2.23,0,3,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
rumored.com-2011.html-0,true,26,0,0.0,0,0.0,0,0.0,24,0.9230769276618958,0,0.0,0,0.0,1,0.03846153989434242,22,0.8461538553237915,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.27,1,3,1.0,8.73,4,22,5.0,8.73,4,22,5.0,0.0,0,0,0.0,0.04,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
4238931_3391437171719412047-0,false,21,6,0.2857142984867096,0,0.0,1,0.0476190485060215,1,0.0476190485060215,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0476190485060215,0,0.0,false,false,1.05,1,2,0.0,1.33,0,9,2.0,1.33,0,9,2.0,0.0,0,0,0.0,0.9,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
4238931_3391437171719412047-0,false,21,3,0.1428571492433548,0,0.0,0,0.0,21,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,1.0,0,0.0,false,false,1.05,1,2,0.0,6.38,4,11,2.0,6.38,4,11,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
4238931_3391437171719412047-0,false,21,2,0.095238097012043,0,0.0,0,0.0,1,0.0476190485060215,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,1.0,0,0.0,false,false,2.95,2,3,0.0,10.48,7,11,1.0,5.1,5,7,0.0,5.38,0,6,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
4238931_3391437171719412047-0,false,21,5,0.2380952388048172,0,0.0,0,0.0,21,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,1.0,0,0.0,false,false,1.95,1,2,0.0,8.86,6,9,1.0,8.86,6,9,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
4238931_3391437171719412047-0,true,21,4,0.190476194024086,0,0.0,0,0.0,21,1.0,1,0.0476190485060215,0,0.0,1,0.0476190485060215,20,0.9523809552192688,0,0.0,0,0.0,21,1.0,0,0.0,false,false,1.05,1,2,0.0,6.48,3,14,2.0,6.48,3,14,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
43170891_5375797964598844179-0,false,17,1,0.05882352963089943,0,0.0,0,0.0,17,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,2.71,1,4,1.0,10.12,4,15,3.0,10.12,4,15,3.0,0.0,0,0,0.0,0.24,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0
43170891_5375797964598844179-0,false,17,0,0.0,16,0.9411764740943909,0,0.0,1,0.05882352963089943,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,1.59,1,4,1.0,0.24,0,4,1.0,1.35,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
Countries top selling cigarette.html-0,true,123,0,0.0,0,0.0,0,0.0,123,1.0,0,0.0,0,0.0,0,0.0,117,0.9512194991111755,0,0.0,1,0.008130080997943878,122,0.9918699264526367,0,0.0,false,false,1.2,1,5,1.0,8.1,4,33,4.0,8.1,4,33,4.0,0.0,0,0,0.0,0.02,0,1,0.0,0.0,0,0,0.0,0.02,0,2,0.0
93.html-0,false,67,2,0.02985074557363987,0,0.0,0,0.0,1,0.014925372786819935,0,0.0,0,0.0,1,0.014925372786819935,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.16,1,2,0.0,8.73,5,15,3.0,8.73,5,15,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
43170891_5375797964598844179-0,false,17,3,0.1764705926179886,16,0.9411764740943909,0,0.0,1,0.05882352963089943,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,3.18,3,6,1.0,0.35,0,6,1.0,2.82,0,3,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
43170891_5375797964598844179-0,true,17,2,0.11764705926179886,0,0.0,0,0.0,17,1.0,0,0.0,0,0.0,1,0.05882352963089943,15,0.8823529481887817,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.41,1,2,1.0,8.41,5,12,3.0,8.41,5,12,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
43170891_5375797964598844179-0,false,17,4,0.23529411852359772,0,0.0,0,0.0,1,0.05882352963089943,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,4.29,2,6,1.0,26.18,11,29,4.0,15.82,11,18,2.0,10.35,0,11,3.0,2.82,0,3,1.0,0.0,0,0,0.0,0.0,0,0,0.0
Muslim population by country.html-0,true,233,0,0.0,0,0.0,0,0.0,233,1.0,0,0.0,0,0.0,1,0.004291845485568047,193,0.8283261656761169,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.36,1,5,1.0,9.24,4,30,5.0,9.24,4,30,5.0,0.0,0,0,0.0,0.06,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
Muslim population by country.html-0,false,233,2,0.008583690971136093,55,0.2360514998435974,0,0.0,1,0.004291845485568047,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.02,1,5,0.0,6.46,3,23,3.0,1.15,0,19,1.0,5.31,3,9,2.0,1.07,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0
Muslim population by country.html-0,false,233,1,0.004291845485568047,60,0.2575107216835022,0,0.0,1,0.004291845485568047,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.02,1,5,0.0,2.88,1,21,2.0,0.81,0,17,1.0,2.07,1,4,1.0,0.75,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
Global adolescent birth rate.html-0,false,225,2,0.008888889104127884,224,0.995555579662323,0,0.0,1,0.004444444552063942,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,4.0,4,4,0.0,0.02,0,4,0.0,3.98,0,4,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
Muslim population by country.html-0,false,233,4,0.017167381942272186,60,0.2575107216835022,0,0.0,1,0.004291845485568047,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.02,1,5,0.0,2.9,1,22,2.0,0.82,0,18,1.0,2.09,1,4,1.0,0.75,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
Homosexual status around the world.html-0,false,202,1,0.004950494971126318,0,0.0,0,0.0,202,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.004950494971126318,201,0.9950494766235352,0,0.0,false,false,1.61,1,18,2.0,11.68,5,127,15.0,11.68,5,127,15.0,0.0,0,0,0.0,0.58,0,6,1.0,0.0,0,0,0.0,0.02,0,4,0.0
Global adolescent birth rate.html-0,false,225,1,0.004444444552063942,75,0.3333333432674408,0,0.0,1,0.004444444552063942,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.01,1,3,0.0,3.48,1,21,1.0,0.76,0,21,1.0,2.72,0,4,1.0,0.66,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
Muslim population by country.html-0,false,233,3,0.01287553645670414,54,0.23175965249538422,0,0.0,1,0.004291845485568047,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.02,1,5,0.0,6.6,3,24,3.0,1.19,0,20,1.0,5.41,3,9,2.0,1.11,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0
Homosexual status around the world.html-0,false,202,2,0.009900989942252636,85,0.4207920730113983,114,0.5643564462661743,1,0.004950494971126318,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.004950494971126318,201,0.9950494766235352,0,0.0,false,false,1.0,1,2,0.0,1.8,0,10,2.0,0.06,0,10,1.0,1.74,0,6,2.0,0.01,0,1,0.0,0.0,0,0,0.0,0.02,0,4,0.0
Global adolescent birth rate.html-0,true,225,0,0.0,0,0.0,0,0.0,225,1.0,0,0.0,0,0.0,1,0.004444444552063942,181,0.804444432258606,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.51,1,6,1.0,10.53,4,46,7.0,10.53,4,46,7.0,0.0,0,0,0.0,0.06,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
Homosexual status around the world.html-0,true,202,0,0.0,0,0.0,0,0.0,202,1.0,0,0.0,0,0.0,0,0.0,184,0.9108911156654358,0,0.0,1,0.004950494971126318,201,0.9950494766235352,0,0.0,false,false,1.34,1,5,1.0,9.15,4,35,5.0,9.15,4,35,5.0,0.0,0,0,0.0,0.07,0,2,0.0,0.0,0,0,0.0,0.02,0,4,0.0
53931484_4241092379491159965-0,false,109,7,0.06422018259763718,0,0.0,77,0.7064220309257507,1,0.00917431153357029,0,0.0,31,0.2844036817550659,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.02,1,3,0.0,1.28,0,15,2.0,1.27,0,14,2.0,0.01,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
53931484_4241092379491159965-0,false,109,8,0.07339449226856232,0,0.0,95,0.8715596199035645,14,0.12844036519527435,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.15,1,3,0.0,1.74,0,19,5.0,1.73,0,19,5.0,0.01,0,1,0.0,0.03,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
83.html-0,true,238,0,0.0,0,0.0,0,0.0,238,1.0,0,0.0,0,0.0,1,0.004201680887490511,192,0.8067227005958557,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.39,1,5,1.0,9.41,4,32,5.0,9.41,4,32,5.0,0.0,0,0,0.0,0.03,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
Homosexual status around the world.html-0,false,202,3,0.014851485379040241,0,0.0,157,0.7772276997566223,45,0.2227722704410553,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.004950494971126318,201,0.9950494766235352,0,0.0,false,false,2.93,1,65,7.0,12.81,0,418,45.0,12.53,0,414,45.0,0.28,0,4,1.0,0.39,0,10,1.0,0.0,0,0,0.0,0.02,0,4,0.0
53931484_4241092379491159965-0,false,109,9,0.08256880939006805,0,0.0,95,0.8715596199035645,1,0.00917431153357029,0,0.0,13,0.11926605552434921,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.02,1,3,0.0,0.61,0,15,2.0,0.61,0,14,2.0,0.01,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
53931484_4241092379491159965-0,false,109,3,0.027522936463356018,0,0.0,2,0.01834862306714058,1,0.00917431153357029,0,0.0,106,0.9724770784378052,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.02,1,3,0.0,4.06,0,18,1.0,4.06,0,18,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
53931484_4241092379491159965-0,false,109,4,0.03669724613428116,0,0.0,37,0.33944955468177795,72,0.6605504751205444,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.86,1,4,1.0,10.61,0,31,8.0,10.6,0,31,9.0,0.01,0,1,0.0,0.21,0,3,1.0,0.0,0,0,0.0,0.0,0,0,0.0
53931484_4241092379491159965-0,false,109,5,0.0458715595304966,0,0.0,37,0.33944955468177795,1,0.00917431153357029,0,0.0,71,0.6513761281967163,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.02,1,3,0.0,2.74,0,15,2.0,2.73,0,14,2.0,0.01,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
53931484_4241092379491159965-0,false,109,6,0.055045872926712036,0,0.0,77,0.7064220309257507,32,0.29357796907424927,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.38,1,3,1.0,4.36,0,25,7.0,4.35,0,25,7.0,0.01,0,1,0.0,0.09,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0
83.html-0,false,238,5,0.021008403971791267,0,0.0,0,0.0,1,0.004201680887490511,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,2.96,2,4,0.0,18.81,8,20,2.0,12.63,4,18,2.0,6.18,1,7,1.0,2.88,2,3,0.0,0.0,0,0,0.0,0.0,0,0,0.0
53931484_4241092379491159965-0,false,109,0,0.0,0,0.0,0,0.0,108,0.9908257126808167,2,0.01834862306714058,1,0.00917431153357029,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,5.32,1,12,3.0,38.46,4,89,18.0,38.45,4,89,18.0,0.01,0,1,0.0,1.16,0,5,1.0,0.0,0,0,0.0,0.0,0,0,0.0
53931484_4241092379491159965-0,false,109,2,0.01834862306714058,0,0.0,0,0.0,108,0.9908257126808167,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,2.31,2,5,1.0,15.21,7,27,4.0,15.21,7,27,4.0,0.0,0,0,0.0,0.38,0,3,1.0,0.0,0,0,0.0,0.0,0,0,0.0
53931484_4241092379491159965-0,true,109,1,0.00917431153357029,0,0.0,0,0.0,109,1.0,5,0.0458715595304966,0,0.0,1,0.00917431153357029,103,0.9449541568756104,0,0.0,0,0.0,109,1.0,0,0.0,false,false,1.03,1,2,0.0,6.37,2,15,2.0,6.37,2,15,2.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
83.html-0,false,238,1,0.004201680887490511,0,0.0,0,0.0,234,0.9831932783126831,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,2.98,2,3,0.0,8.94,3,17,1.0,8.94,3,17,1.0,0.0,0,0,0.0,1.0,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
83.html-0,false,238,2,0.008403361774981022,0,0.0,0,0.0,1,0.004201680887490511,0,0.0,0,0.0,1,0.004201680887490511,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.1,1,2,0.0,3.92,1,12,1.0,1.14,1,12,1.0,2.79,0,4,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
83.html-0,false,238,3,0.012605042196810246,0,0.0,0,0.0,1,0.004201680887490511,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,2.0,2,3,0.0,14.98,8,21,2.0,5.71,4,20,1.0,9.28,1,11,1.0,3.64,2,5,1.0,0.0,0,0,0.0,0.0,0,0,0.0
83.html-0,false,238,4,0.016806723549962044,0,0.0,0,0.0,1,0.004201680887490511,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,2.01,2,5,0.0,12.49,8,22,2.0,4.97,4,21,1.0,7.52,1,9,1.0,2.9,2,4,1.0,0.0,0,0,0.0,0.0,0,0,0.0
countries bordering only one other country.html-0,false,18,1,0.0555555559694767,0,0.0,0,0.0,18,1.0,0,0.0,0,0.0,0,0.0,17,0.9444444179534912,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.33,1,2,0.0,9.0,5,18,4.0,9.0,5,18,4.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
91059241_6999044252867423364-0,false,4,0,0.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,4,1.0,0,0.0,false,false,1.25,1,2,1.0,9.5,8,13,2.0,9.5,8,13,2.0,0.0,0,0,0.0,1.0,1,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
countries bordering only one other country.html-0,true,18,0,0.0,0,0.0,0,0.0,18,1.0,0,0.0,0,0.0,1,0.0555555559694767,16,0.8888888955116272,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.39,1,3,1.0,9.0,5,18,4.0,9.0,5,18,4.0,0.0,0,0,0.0,0.06,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
91059241_6999044252867423364-0,false,4,1,0.25,0,0.0,0,0.0,2,0.5,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,false,false,2.0,1,3,1.0,9.25,7,12,3.0,7.0,4,12,4.0,2.25,0,6,3.0,0.25,0,1,1.0,0.0,0,0,0.0,0.0,0,0,0.0
countries bordering only one other country.html-0,false,18,3,0.1666666716337204,0,0.0,2,0.1111111119389534,16,0.8888888955116272,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,13.94,1,51,14.0,85.22,0,315,87.0,85.17,0,315,87.0,0.06,0,1,0.0,2.56,0,8,2.0,0.0,0,0,0.0,0.0,0,0,0.0
countries bordering only one other country.html-0,false,18,2,0.1111111119389534,13,0.7222222089767456,0,0.0,1,0.0555555559694767,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.11,1,3,0.0,3.89,2,18,4.0,1.22,0,18,4.0,2.67,0,4,1.0,0.33,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0
Global distribution of physicians per 10000.html-0,false,194,2,0.010309278033673763,168,0.8659793734550476,0,0.0,12,0.06185567006468773,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.005154639016836882,193,0.9948453903198242,0,0.0,false,false,1.15,1,3,1.0,2.53,1,13,3.0,1.02,0,11,3.0,1.52,0,2,1.0,0.13,0,1,0.0,0.0,0,0,0.0,0.02,0,3,0.0
Global distribution of physicians per 10000.html-0,false,194,1,0.005154639016836882,68,0.3505154550075531,0,0.0,1,0.005154639016836882,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.005154639016836882,193,0.9948453903198242,0,0.0,false,false,1.01,1,2,0.0,4.6,1,10,2.0,0.7,0,10,1.0,3.9,0,7,1.0,0.65,0,2,0.0,0.0,0,0,0.0,0.02,0,3,0.0
Global distribution of physicians per 10000.html-0,true,194,0,0.0,0,0.0,0,0.0,194,1.0,0,0.0,0,0.0,0,0.0,181,0.9329897165298462,0,0.0,1,0.005154639016836882,193,0.9948453903198242,0,0.0,false,false,1.3,1,5,1.0,8.74,4,33,5.0,8.74,4,33,5.0,0.0,0,0,0.0,0.06,0,2,0.0,0.0,0,0,0.0,0.02,0,3,0.0
searchdatacenter.techtarget.com.html-0,false,207,3,0.014492753893136978,199,0.9613526463508606,0,0.0,1,0.004830917809158564,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,2,0.0,2.15,2,12,1.0,0.09,0,12,1.0,2.06,0,4,0.0,0.03,0,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0
searchdatacenter.techtarget.com.html-0,false,207,4,0.019323671236634254,0,0.0,24,0.11594203114509583,183,0.8840579986572266,47,0.22705313563346863,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.01,1,3,0.0,2.94,0,19,2.0,2.94,0,19,2.0,0.0,0,0,0.0,1.0,0,9,1.0,0.0,0,0,0.0,0.0,0,0,0.0
searchdatacenter.techtarget.com.html-0,true,207,0,0.0,0,0.0,0,0.0,207,1.0,0,0.0,0,0.0,1,0.004830917809158564,143,0.6908212304115295,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.4,1,5,1.0,9.26,4,27,5.0,9.26,4,27,5.0,0.0,0,0,0.0,0.38,0,5,1.0,0.0,0,0,0.0,0.0,0,0,0.0
searchdatacenter.techtarget.com.html-0,true,207,1,0.004830917809158564,0,0.0,0,0.0,206,0.9951691031455994,0,0.0,0,0.0,0,0.0,205,0.990338146686554,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.42,1,5,1.0,9.7,5,30,4.0,9.7,5,30,4.0,0.0,0,0,0.0,0.02,0,3,0.0,0.0,0,0,0.0,0.0,0,0,0.0
searchdatacenter.techtarget.com.html-0,false,207,2,0.009661835618317127,165,0.7971014380455017,0,0.0,1,0.004830917809158564,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.0,1,1,0.0,3.87,3,11,2.0,0.28,0,7,1.0,3.59,0,9,1.0,0.24,0,2,1.0,0.0,0,0,0.0,0.0,0,0,0.0
worldstandards.eu.txt.html-0,false,265,1,0.0037735849618911743,0,0.0,0,0.0,0,0.0,0,0.0,264,0.99622642993927,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.02,1,5,0.0,4.77,4,28,2.0,4.77,4,28,2.0,0.0,0,0,0.0,0.01,0,3,0.0,0.0,0,0,0.0,0.0,0,0,0.0
worldstandards.eu.txt.html-0,true,265,0,0.0,0,0.0,0,0.0,265,1.0,0,0.0,0,0.0,1,0.0037735849618911743,181,0.6830188632011414,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.58,1,12,1.0,10.79,4,80,9.0,10.79,4,80,9.0,0.0,0,0,0.0,0.19,0,3,1.0,0.0,0,0,0.0,0.0,0,0,0.0
www.newadvent.org.html-0,true,10,0,0.0,0,0.0,0,0.0,10,1.0,1,0.10000000149011612,0,0.0,1,0.10000000149011612,8,0.800000011920929,0,0.0,0,0.0,0,0.0,0,0.0,false,false,1.3,1,2,0.0,8.5,5,13,3.0,8.5,5,13,3.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0
